CustomerKey,MaritalStatus,Gender,TotalChildren,NumberChildrenAtHome,Education,Occupation,HouseOwnerFlag,NumberCarsOwned,CommuteDistance,Region,BikeBuyer,YearlyIncome,Age
20701,S,F,4,2,Bachelors,Skilled Manual,0,2,0-1 Miles,North America,1,60000,34
20702,S,M,4,2,Bachelors,Skilled Manual,0,2,0-1 Miles,North America,1,70000,46
20703,S,M,4,2,Bachelors,Professional,1,2,2-5 Miles,North America,1,70000,46
20704,M,M,4,2,Bachelors,Professional,1,2,2-5 Miles,North America,0,70000,46
20705,M,M,0,0,Bachelors,Professional,0,1,0-1 Miles,North America,0,70000,41
20706,S,F,0,0,Bachelors,Professional,1,1,2-5 Miles,North America,1,70000,41
20707,S,F,0,0,Bachelors,Professional,0,1,2-5 Miles,North America,1,70000,41
20708,S,M,4,2,Bachelors,Professional,1,3,2-5 Miles,North America,1,70000,35
20709,M,M,0,0,Bachelors,Professional,0,1,0-1 Miles,North America,1,70000,46
20710,M,M,1,1,Bachelors,Skilled Manual,1,0,1-2 Miles,Europe,1,40000,34
20711,M,F,1,1,Bachelors,Skilled Manual,1,0,1-2 Miles,Europe,1,40000,35
20712,M,M,1,1,Bachelors,Skilled Manual,1,0,1-2 Miles,Europe,1,40000,35
20713,S,F,0,0,Partial High School,Manual,0,2,1-2 Miles,Europe,1,10000,31
20714,S,F,0,0,Partial High School,Manual,0,2,0-1 Miles,Europe,0,20000,31
20715,S,M,0,0,Partial High School,Manual,0,2,0-1 Miles,Europe,0,20000,37
20716,M,F,1,1,Bachelors,Skilled Manual,1,1,0-1 Miles,Europe,1,40000,36
20717,S,F,0,0,Graduate Degree,Skilled Manual,0,0,1-2 Miles,Europe,1,40000,31
20718,S,M,0,0,High School,Manual,1,1,2-5 Miles,Europe,1,30000,36
20719,S,M,0,0,High School,Manual,0,1,1-2 Miles,Europe,1,30000,37
20720,S,F,0,0,High School,Manual,0,1,2-5 Miles,Europe,1,30000,37
20721,S,F,0,0,Partial High School,Manual,1,2,1-2 Miles,Europe,0,10000,38
20722,S,F,2,2,Partial College,Clerical,1,0,1-2 Miles,Europe,1,40000,37
20723,S,M,0,0,Partial High School,Manual,0,2,1-2 Miles,Europe,0,20000,37
20724,S,F,0,0,Partial High School,Manual,1,2,1-2 Miles,Europe,0,20000,38
20725,S,F,0,0,Partial High School,Manual,1,2,1-2 Miles,Europe,0,20000,38
20726,S,F,0,0,High School,Manual,0,1,2-5 Miles,Europe,1,30000,32
20727,S,M,2,2,Partial College,Clerical,1,0,0-1 Miles,Europe,0,40000,39
20728,S,M,2,2,Partial College,Clerical,1,0,1-2 Miles,Europe,1,40000,38
20729,M,F,2,2,Partial College,Clerical,0,1,0-1 Miles,Europe,0,40000,37
20730,S,M,2,2,Partial College,Clerical,1,2,1-2 Miles,Europe,0,40000,38
20731,S,M,0,0,Graduate Degree,Skilled Manual,0,0,1-2 Miles,Europe,0,50000,39
20732,S,M,3,3,Partial College,Clerical,1,0,0-1 Miles,North America,0,40000,28
20733,S,F,3,3,Partial College,Clerical,1,2,0-1 Miles,North America,0,40000,34
20734,M,M,0,0,Graduate Degree,Skilled Manual,1,0,0-1 Miles,North America,0,50000,35
20735,M,F,0,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,1,50000,29
20736,S,F,4,4,Partial College,Clerical,1,1,1-2 Miles,North America,1,40000,34
20737,M,F,2,0,Partial College,Clerical,0,2,1-2 Miles,North America,0,20000,80
20738,M,M,0,0,Graduate Degree,Skilled Manual,1,0,0-1 Miles,North America,0,60000,37
20739,S,F,2,1,High School,Manual,1,2,1-2 Miles,North America,0,10000,55
20740,M,F,2,1,High School,Manual,1,2,0-1 Miles,North America,0,10000,56
20741,S,F,2,0,High School,Manual,1,2,1-2 Miles,North America,0,20000,55
20742,M,F,2,0,High School,Manual,0,2,0-1 Miles,North America,0,20000,51
20743,M,F,2,0,High School,Manual,0,2,0-1 Miles,North America,0,20000,56
20744,M,F,2,0,High School,Manual,0,2,0-1 Miles,North America,1,20000,56
20745,M,F,2,0,Partial High School,Manual,0,2,1-2 Miles,North America,0,20000,49
20746,M,F,2,0,Partial High School,Manual,0,2,1-2 Miles,North America,0,20000,39
20747,M,F,3,0,Partial High School,Clerical,0,2,0-1 Miles,North America,0,20000,49
20748,S,F,3,0,Partial High School,Clerical,1,2,1-2 Miles,North America,0,20000,54
20749,M,F,1,0,High School,Clerical,1,1,2-5 Miles,North America,1,30000,55
20750,M,F,1,0,Partial College,Clerical,1,1,0-1 Miles,North America,1,40000,54
20751,M,M,1,0,High School,Clerical,0,2,1-2 Miles,North America,1,30000,53
20752,M,M,1,0,High School,Clerical,0,2,0-1 Miles,North America,0,30000,54
20753,M,F,1,0,High School,Clerical,0,2,1-2 Miles,North America,1,30000,48
20754,M,M,2,0,High School,Skilled Manual,1,2,1-2 Miles,North America,0,30000,54
20755,M,M,1,0,Partial College,Clerical,1,1,0-1 Miles,North America,1,40000,54
20756,M,M,2,0,High School,Skilled Manual,0,2,0-1 Miles,North America,0,30000,48
20757,M,F,2,0,High School,Skilled Manual,0,2,0-1 Miles,North America,0,30000,53
20758,M,M,2,0,High School,Skilled Manual,1,2,1-2 Miles,North America,0,30000,42
20759,M,F,1,0,Partial College,Clerical,1,1,0-1 Miles,North America,0,40000,53
20760,M,M,1,0,Partial College,Clerical,1,1,1-2 Miles,North America,0,40000,42
20761,M,M,1,0,Partial College,Clerical,1,1,1-2 Miles,North America,0,40000,47
20762,M,F,2,0,High School,Skilled Manual,1,2,1-2 Miles,North America,0,30000,46
20763,M,M,2,0,High School,Skilled Manual,1,2,1-2 Miles,North America,0,30000,52
20764,M,M,2,0,High School,Skilled Manual,0,2,0-1 Miles,North America,0,30000,52
20765,M,M,1,0,Partial College,Clerical,1,1,1-2 Miles,North America,1,40000,52
20766,M,M,2,0,Partial College,Clerical,1,1,0-1 Miles,North America,0,40000,45
20767,S,F,2,0,Partial College,Clerical,1,1,1-2 Miles,North America,1,40000,50
20768,S,M,2,0,Partial College,Clerical,1,1,1-2 Miles,North America,1,40000,51
20769,M,F,2,0,Partial College,Clerical,1,1,0-1 Miles,North America,0,40000,51
20770,M,M,5,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,0,80000,51
20771,M,F,4,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,0,80000,50
20772,S,F,4,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,0,80000,45
20773,S,F,4,0,Graduate Degree,Skilled Manual,0,0,0-1 Miles,North America,0,80000,51
20774,S,M,4,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,0,80000,45
20775,M,M,2,0,Partial College,Clerical,1,1,0-1 Miles,North America,0,40000,50
20776,M,F,2,0,Partial College,Clerical,1,1,0-1 Miles,North America,0,40000,49
20777,M,F,4,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,0,60000,49
20778,M,M,4,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,0,60000,49
20779,M,F,4,0,Graduate Degree,Skilled Manual,1,0,0-1 Miles,North America,0,60000,44
20780,M,M,4,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,0,60000,50
20781,M,F,4,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,0,60000,49
20782,M,M,4,0,Graduate Degree,Skilled Manual,1,0,0-1 Miles,North America,1,60000,39
20783,M,F,4,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,0,60000,45
20784,M,M,4,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,0,60000,50
20785,S,F,0,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,1,50000,37
20786,M,M,0,0,Graduate Degree,Skilled Manual,1,0,0-1 Miles,North America,0,50000,36
20787,M,F,0,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,1,40000,36
20788,S,F,1,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,0,40000,36
20789,M,M,1,0,Graduate Degree,Skilled Manual,0,0,0-1 Miles,North America,0,40000,36
20790,M,F,1,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,0,40000,36
20791,M,M,1,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,0,40000,36
20792,M,F,1,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,0,60000,38
20793,S,M,0,0,Graduate Degree,Manual,1,0,0-1 Miles,Europe,1,10000,38
20794,M,F,1,0,Graduate Degree,Manual,1,0,0-1 Miles,Europe,0,10000,47
20795,S,M,1,0,Graduate Degree,Manual,1,0,0-1 Miles,Europe,0,10000,47
20796,S,F,1,0,Bachelors,Manual,1,0,0-1 Miles,Europe,0,10000,48
20797,M,F,1,0,Bachelors,Manual,1,0,0-1 Miles,Europe,0,10000,51
20798,M,M,1,0,Bachelors,Manual,1,0,0-1 Miles,Europe,0,10000,51
20799,M,M,1,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,0,20000,51
20800,M,M,1,0,Bachelors,Manual,1,0,0-1 Miles,Europe,0,10000,51
20801,S,M,1,0,Partial College,Manual,1,0,0-1 Miles,Europe,0,10000,51
20802,S,M,2,0,Partial College,Manual,1,0,0-1 Miles,Europe,0,10000,52
20803,S,F,2,0,Partial College,Manual,1,0,0-1 Miles,Europe,0,10000,53
20804,M,F,2,0,Partial College,Manual,1,0,0-1 Miles,Europe,0,10000,53
20805,M,M,2,0,Partial College,Manual,1,0,0-1 Miles,Europe,0,10000,54
20806,M,M,2,0,Partial College,Manual,1,0,0-1 Miles,Europe,0,10000,43
20807,M,M,2,0,Partial College,Manual,1,1,0-1 Miles,Europe,1,10000,54
20808,M,F,2,0,Partial College,Manual,1,1,0-1 Miles,Europe,1,10000,43
20809,M,M,2,0,Partial College,Manual,1,1,2-5 Miles,Europe,0,10000,55
20810,M,F,2,0,Partial College,Manual,1,1,0-1 Miles,Europe,0,10000,67
20811,S,M,1,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,1,40000,67
20812,S,M,0,0,Partial College,Manual,0,1,0-1 Miles,Pacific,1,10000,29
20813,M,M,0,0,Partial College,Manual,1,1,2-5 Miles,Pacific,0,10000,30
20814,S,F,0,0,Partial College,Manual,1,1,1-2 Miles,Pacific,1,10000,30
20815,S,F,0,0,Partial College,Manual,1,1,2-5 Miles,Pacific,1,10000,30
20816,M,M,0,0,Bachelors,Clerical,1,0,0-1 Miles,Pacific,1,20000,29
20817,S,M,0,0,Partial College,Manual,0,1,0-1 Miles,Pacific,1,10000,31
20818,S,F,0,0,High School,Manual,0,2,0-1 Miles,Pacific,1,10000,32
20819,S,M,0,0,Bachelors,Clerical,1,0,0-1 Miles,Pacific,1,20000,30
20820,M,F,0,0,Bachelors,Clerical,1,0,0-1 Miles,Pacific,1,20000,30
20821,M,M,0,0,Bachelors,Clerical,1,0,0-1 Miles,Pacific,1,20000,31
20822,S,M,0,0,Partial College,Manual,0,0,0-1 Miles,Pacific,1,20000,32
20823,M,M,0,0,Partial College,Manual,1,0,0-1 Miles,Pacific,1,20000,32
20824,S,M,1,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,1,30000,66
20825,M,F,1,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,1,40000,65
20826,S,F,1,1,Partial College,Manual,0,0,0-1 Miles,Europe,1,20000,42
20827,S,F,1,1,Partial College,Manual,0,0,1-2 Miles,Europe,0,20000,48
20828,M,F,4,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,1,30000,48
20829,M,M,4,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,1,30000,47
20830,M,F,4,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,1,30000,48
20831,M,M,4,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,1,30000,42
20832,S,M,3,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,1,30000,42
20833,S,M,1,1,Partial College,Manual,0,0,0-1 Miles,Europe,1,20000,49
20834,S,F,3,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,1,30000,49
20835,M,M,2,0,Partial College,Manual,1,1,2-5 Miles,Europe,1,20000,50
20836,M,M,2,0,Partial College,Manual,1,1,2-5 Miles,Europe,1,20000,39
20837,M,M,2,0,Partial College,Manual,1,1,0-1 Miles,Europe,1,20000,50
20838,S,F,3,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,1,30000,50
20839,S,F,3,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,1,30000,50
20840,S,F,2,0,Partial College,Manual,1,1,2-5 Miles,Europe,0,20000,51
20841,S,M,1,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,1,30000,39
20842,S,M,3,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,1,30000,48
20843,M,M,3,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,1,30000,49
20844,M,M,3,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,1,30000,34
20845,M,M,3,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,1,30000,44
20846,M,M,0,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,1,30000,50
20847,M,M,0,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,1,30000,50
20848,M,M,1,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,1,30000,51
20849,S,F,0,0,Partial College,Manual,1,1,2-5 Miles,Europe,0,20000,34
20850,M,M,0,0,Partial College,Manual,0,1,1-2 Miles,Europe,1,20000,33
20851,S,M,0,0,Partial College,Manual,0,1,2-5 Miles,Europe,1,20000,33
20852,M,F,0,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,1,30000,33
20853,M,M,0,0,Bachelors,Clerical,0,0,0-1 Miles,Europe,1,30000,33
20854,S,F,2,2,High School,Manual,1,0,0-1 Miles,Europe,1,10000,40
20855,M,F,0,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,1,30000,34
20856,S,F,0,0,Partial College,Manual,0,1,2-5 Miles,Europe,1,20000,40
20857,S,M,0,0,Partial College,Manual,0,1,2-5 Miles,Europe,1,20000,39
20858,M,M,0,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,1,30000,40
20859,S,M,0,0,Bachelors,Clerical,0,0,1-2 Miles,Europe,1,30000,34
20860,S,M,0,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,1,40000,40
20861,M,M,0,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,1,40000,40
20862,M,M,0,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,1,40000,34
20863,M,F,0,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,1,40000,40
20864,M,F,0,0,Graduate Degree,Skilled Manual,1,0,0-1 Miles,Europe,1,50000,40
20865,M,M,2,0,Partial College,Manual,1,1,2-5 Miles,Europe,0,20000,87
20866,M,M,0,0,Bachelors,Professional,1,0,0-1 Miles,Europe,1,130000,87
20867,M,M,3,0,Partial College,Manual,0,2,0-1 Miles,Europe,0,10000,57
20868,M,F,4,0,High School,Manual,0,2,0-1 Miles,Europe,0,10000,58
20869,S,M,2,2,High School,Manual,1,1,0-1 Miles,Europe,1,10000,35
20870,S,F,2,2,High School,Manual,1,1,0-1 Miles,Europe,1,10000,41
20871,S,F,3,3,High School,Manual,1,0,0-1 Miles,Europe,0,10000,35
20872,S,M,3,3,High School,Manual,1,0,0-1 Miles,Europe,1,10000,30
20873,M,M,1,1,Partial College,Manual,1,0,2-5 Miles,Europe,0,20000,40
20874,S,M,1,1,Partial College,Manual,0,1,0-1 Miles,Europe,1,20000,40
20875,M,F,1,1,Partial College,Manual,1,1,2-5 Miles,Europe,1,20000,40
20876,S,M,1,0,Bachelors,Clerical,1,0,1-2 Miles,Europe,1,30000,41
20877,S,M,1,0,Bachelors,Clerical,1,0,1-2 Miles,Europe,1,30000,40
20878,M,F,1,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,1,30000,36
20879,M,F,0,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,1,40000,35
20880,S,F,3,3,High School,Manual,1,1,0-1 Miles,Europe,1,10000,36
20881,S,F,1,1,Partial College,Manual,0,1,2-5 Miles,Europe,0,20000,36
20882,M,F,1,1,Partial College,Manual,1,1,2-5 Miles,Europe,1,20000,31
20883,M,F,1,1,Bachelors,Clerical,1,0,2-5 Miles,Europe,1,30000,36
20884,S,M,1,1,Bachelors,Clerical,0,0,1-2 Miles,Europe,1,30000,42
20885,S,M,1,1,Bachelors,Clerical,0,0,1-2 Miles,Europe,1,30000,42
20886,M,M,1,1,Bachelors,Clerical,1,0,2-5 Miles,Europe,1,30000,42
20887,S,M,4,4,Partial High School,Manual,1,1,0-1 Miles,Europe,1,10000,43
20888,S,M,4,4,Partial High School,Manual,1,1,0-1 Miles,Europe,1,10000,43
20889,S,M,1,1,High School,Manual,0,1,2-5 Miles,Europe,0,20000,37
20890,S,M,1,1,High School,Manual,0,1,1-2 Miles,Europe,1,20000,42
20891,M,M,0,0,Bachelors,Clerical,0,0,0-1 Miles,Europe,1,40000,36
20892,M,M,0,0,Bachelors,Clerical,0,0,0-1 Miles,Europe,1,40000,42
20893,M,M,1,0,Bachelors,Clerical,1,1,0-1 Miles,Europe,0,30000,82
20894,S,F,2,2,High School,Manual,1,0,0-1 Miles,Europe,1,20000,43
20895,S,M,1,1,Bachelors,Clerical,0,1,0-1 Miles,Europe,1,30000,42
20896,M,M,1,1,Bachelors,Skilled Manual,1,1,0-1 Miles,Europe,1,30000,43
20897,M,F,1,1,Bachelors,Skilled Manual,1,2,0-1 Miles,Europe,0,30000,43
20898,M,M,1,1,Bachelors,Skilled Manual,1,2,0-1 Miles,Europe,0,30000,43
20899,S,F,5,3,Partial High School,Manual,1,2,0-1 Miles,Europe,0,10000,43
20900,S,F,4,3,Partial High School,Manual,1,2,0-1 Miles,Europe,0,10000,44
20901,S,M,2,2,High School,Manual,1,1,0-1 Miles,Europe,1,20000,43
20902,M,M,1,1,Bachelors,Skilled Manual,1,2,0-1 Miles,Europe,0,30000,38
20903,M,F,1,1,Bachelors,Skilled Manual,1,2,0-1 Miles,Europe,0,30000,43
20904,M,F,1,1,Bachelors,Skilled Manual,1,2,0-1 Miles,Europe,0,30000,44
20905,S,F,5,2,Partial High School,Manual,1,1,0-1 Miles,Europe,1,10000,45
20906,S,F,5,2,Partial High School,Manual,1,1,0-1 Miles,Europe,0,10000,45
20907,S,M,3,2,Partial High School,Manual,1,2,0-1 Miles,Europe,0,10000,44
20908,S,M,3,2,Partial High School,Manual,1,2,0-1 Miles,Europe,0,10000,39
20909,S,F,3,2,Partial High School,Manual,1,2,0-1 Miles,Europe,0,10000,46
20910,M,F,0,0,Bachelors,Professional,1,0,0-1 Miles,Europe,1,40000,38
20911,M,F,0,0,Bachelors,Professional,0,0,0-1 Miles,Europe,1,40000,43
20912,M,F,0,0,Bachelors,Professional,0,0,0-1 Miles,Europe,1,40000,42
20913,S,M,2,2,Partial College,Clerical,1,0,0-1 Miles,Europe,1,30000,46
20914,M,M,1,0,Partial College,Clerical,1,1,0-1 Miles,Europe,1,30000,36
20915,S,F,2,2,Partial College,Clerical,1,1,0-1 Miles,Europe,0,30000,44
20916,S,F,2,2,Partial College,Clerical,1,2,0-1 Miles,Europe,0,30000,44
20917,M,F,1,0,Bachelors,Skilled Manual,1,0,0-1 Miles,Europe,1,40000,39
20918,M,M,2,2,Partial College,Clerical,0,2,0-1 Miles,Europe,0,30000,39
20919,S,F,2,2,Partial College,Clerical,1,2,0-1 Miles,Europe,0,30000,34
20920,S,F,2,2,Partial College,Clerical,1,2,0-1 Miles,Europe,0,30000,39
20921,M,F,1,0,Bachelors,Skilled Manual,1,0,0-1 Miles,Europe,1,40000,39
20922,M,M,1,0,Bachelors,Skilled Manual,1,0,0-1 Miles,Europe,1,40000,45
20923,M,F,1,0,Bachelors,Skilled Manual,1,0,0-1 Miles,Europe,1,40000,45
20924,S,M,0,0,High School,Manual,1,1,2-5 Miles,Europe,0,20000,31
20925,S,F,4,4,High School,Manual,1,2,0-1 Miles,Europe,0,20000,30
20926,S,M,4,4,High School,Manual,1,3,0-1 Miles,Europe,1,20000,30
20927,S,F,5,5,High School,Manual,1,2,0-1 Miles,Europe,0,20000,30
20928,S,M,3,3,Partial College,Clerical,1,1,0-1 Miles,Europe,0,30000,29
20929,S,M,3,3,Partial College,Clerical,1,2,0-1 Miles,Europe,0,30000,30
20930,M,M,1,0,Bachelors,Skilled Manual,1,0,0-1 Miles,Europe,1,40000,46
20931,M,M,1,0,Bachelors,Skilled Manual,1,0,0-1 Miles,Europe,1,40000,45
20932,S,M,1,0,Partial College,Clerical,1,1,2-5 Miles,Europe,0,30000,47
20933,S,F,4,4,Partial College,Clerical,1,3,0-1 Miles,Europe,1,30000,31
20934,S,F,5,5,Partial College,Clerical,1,1,0-1 Miles,Europe,1,30000,32
20935,S,F,5,5,Partial College,Clerical,1,3,0-1 Miles,Europe,0,30000,31
20936,S,F,0,0,Partial College,Clerical,0,1,0-1 Miles,Europe,1,30000,32
20937,S,F,0,0,Partial College,Clerical,1,1,2-5 Miles,Europe,0,30000,32
20938,S,F,0,0,Partial College,Clerical,0,1,2-5 Miles,Europe,0,30000,32
20939,S,M,0,0,High School,Manual,0,1,1-2 Miles,Europe,0,20000,33
20940,S,F,0,0,High School,Manual,0,1,1-2 Miles,Europe,0,20000,33
20941,M,M,0,0,Partial High School,Manual,1,2,0-1 Miles,Europe,0,10000,34
20942,S,F,0,0,High School,Manual,0,1,5-10 Miles,Europe,0,20000,28
20943,S,M,0,0,High School,Manual,1,1,2-5 Miles,Europe,0,20000,34
20944,S,F,0,0,High School,Manual,0,1,5-10 Miles,Europe,0,20000,33
20945,S,M,0,0,Partial College,Clerical,0,1,0-1 Miles,Europe,1,30000,33
20946,S,F,0,0,Partial College,Clerical,0,1,2-5 Miles,Europe,0,30000,33
20947,S,F,0,0,Partial College,Clerical,1,1,2-5 Miles,Europe,0,30000,33
20948,S,M,0,0,Partial College,Clerical,0,1,0-1 Miles,Europe,0,30000,34
20949,S,F,0,0,Partial High School,Manual,1,2,0-1 Miles,Europe,0,10000,35
20950,S,M,0,0,Partial High School,Manual,1,2,0-1 Miles,Europe,0,20000,29
20951,S,M,0,0,Partial High School,Manual,0,2,1-2 Miles,Europe,0,20000,34
20952,S,M,0,0,Partial High School,Manual,0,2,0-1 Miles,Europe,0,20000,35
20953,S,M,0,0,Partial High School,Manual,1,2,1-2 Miles,Europe,0,20000,35
20954,S,M,0,0,Partial High School,Manual,0,2,0-1 Miles,Europe,0,20000,29
20955,S,F,0,0,Partial College,Clerical,0,1,2-5 Miles,Europe,1,30000,29
20956,S,F,0,0,Partial College,Clerical,0,1,0-1 Miles,Europe,0,30000,34
20957,S,M,0,0,Partial College,Clerical,0,1,0-1 Miles,Europe,0,30000,34
20958,S,M,0,0,Partial College,Clerical,0,1,0-1 Miles,Europe,0,30000,33
20959,M,M,1,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,0,20000,46
20960,S,M,1,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,0,20000,47
20961,M,M,1,0,Bachelors,Manual,1,0,0-1 Miles,Europe,0,10000,48
20962,M,F,1,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,0,20000,48
20963,M,F,1,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,0,20000,48
20964,S,F,1,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,0,10000,68
20965,M,F,1,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,0,30000,68
20966,M,F,5,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,1,30000,41
20967,M,M,1,0,Partial College,Manual,1,0,0-1 Miles,Europe,0,10000,52
20968,M,M,1,0,Partial College,Manual,1,0,0-1 Miles,Europe,0,10000,52
20969,M,F,2,0,Partial College,Manual,1,0,1-2 Miles,Europe,0,10000,52
20970,S,M,2,0,Partial College,Manual,1,1,0-1 Miles,Europe,1,10000,49
20971,S,M,2,0,Bachelors,Clerical,1,1,0-1 Miles,Europe,0,10000,72
20972,M,M,1,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,0,20000,72
20973,M,F,1,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,0,30000,65
20974,M,M,2,0,Bachelors,Clerical,1,1,0-1 Miles,Europe,0,10000,69
20975,M,M,1,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,1,20000,69
20976,M,F,2,0,Partial College,Manual,1,1,0-1 Miles,Europe,0,10000,62
20977,M,M,1,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,1,20000,56
20978,M,M,1,0,Partial College,Manual,1,0,0-1 Miles,Europe,0,20000,67
20979,M,F,1,0,Partial College,Manual,1,0,0-1 Miles,Europe,1,20000,67
20980,S,M,1,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,1,30000,68
20981,M,M,3,0,Partial College,Manual,1,1,0-1 Miles,Europe,0,10000,67
20982,S,M,1,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,1,40000,67
